FAOST_CODE,Year,OA.POP.TOTL.P,OA.POP.TOTL.P3,OA.POP.TOTL.PC90,N.HER.MDER55.KCD,N.HER.MDER55C90.KCD,N.HER.XDER10.KCD,FS.IFC.CV.RN,FS.IFC.CVC90.RN,FS.IFC.SK.RN,FS.IFC.SKC90.RN,FBS.PCS.DES.KCD,FBS.PCS.LPDES.KCD,FBS.PCS.10LPDES.KCD,FBS.PCS.ESPDES.KCD,FBS.PCS.XDES.KCD,FBS.PCS.XLPDES.KCD,FBS.PCS.X10LPDES.KCD,FBS.PCS.XESPDES.KCD,FBS.PCS.PDES.KCD,FBS.PCS.PDES.KCD3,FBS.PCS.PDESCP90.KCD,FBS.PCS.DESCEB.KCD,FBS.PCS.DESCEB.PCT,FBS.PCS.DESSR.KCD,FBS.PCS.DESSR.PCT,FBS.PCS.DESSC.KCD,FBS.PCS.DESSC.PCT,FBS.PCS.DESSS.KCD,FBS.PCS.DESSS.PCT,FBS.PCS.DESP.KCD,FBS.PCS.DESP.PCT,FBS.PCS.DEST.KCD,FBS.PCS.DEST.PCT,FBS.PCS.DESOC.KCD,FBS.PCS.DESOC.PCT,FBS.PCS.DESVO.KCD,FBS.PCS.DESVO.PCT,FBS.PCS.DESV.KCD,FBS.PCS.DESV.PCT,FBS.PCS.DESFEW.KCD,FBS.PCS.DESFEW.PCT,FBS.PCS.DESS.KCD,FBS.PCS.DESS.PCT,FBS.PCS.DESSP.KCD,FBS.PCS.DESSP.PCT,FBS.PCS.DESAB.KCD,FBS.PCS.DESAB.PCT,FBS.PCS.DESMS.KCD,FBS.PCS.DESMS.PCT,FBS.PCS.DESM.KCD,FBS.PCS.DESM.PCT,FBS.PCS.DESO.KCD,FBS.PCS.DESO.PCT,FBS.PCS.DESAF.KCD,FBS.PCS.DESAF.PCT,FBS.PCS.DESMEB.KCD,FBS.PCS.DESMEB.PCT,FBS.PCS.DESE.KCD,FBS.PCS.DESE.PCT,FBS.PCS.DESFS.KCD,FBS.PCS.DESFS.PCT,FBS.PCS.DESAQP.KCD,FBS.PCS.DESAQP.PCT,FBS.PCS.FSQCEB.KCY,FBS.PCS.FSQSR.KCY,FBS.PCS.FSQSC.KCY,FBS.PCS.FSQSS.KCY,FBS.PCS.FSQP.KCY,FBS.PCS.FSQT.KCY,FBS.PCS.FSQOC.KCY,FBS.PCS.FSQVO.KCY,FBS.PCS.FSQV.KCY,FBS.PCS.FSQFEW.KCY,FBS.PCS.FSQS.KCY,FBS.PCS.FSQSP.KCY,FBS.PCS.FSQAB.KCY,FBS.PCS.FSQM.KCY,FBS.PCS.FSQO.KCY,FBS.PCS.FSQAF.KCY,FBS.PCS.FSQMEB.KCY,FBS.PCS.FSQE.KCY,FBS.PCS.FSQFS.KCY,FBS.PCS.FSQAQP.KCY,FBS.PCS.FL.KCD,FBS.PCS.DEC.KCD,FBS.PCS.DEC.KCD3,FBS.PCS.DECCP90.KCD,FBS.PCS.CDECCP90.KCD,FBS.PCS.CDEC.KCD,FBS.PCS.LPDEC.KCD,FBS.PCS.LPDEC.KCD3,FBS.PCS.10LPDEC.KCD,FBS.PCS.10LPDEC.KCD3,FBS.PCS.ESPDEC.KCD,FBS.PCS.ESPDEC.KCD3,FBS.PCS.XLPDEC.KCD,FBS.PCS.XLPDEC.KCD3,FBS.PCS.X10LPDEC.KCD,FBS.PCS.X10LPDEC.KCD3,FBS.PCS.XESPDEC.KCD,FBS.PCS.XESPDEC.KCD3,FS.OA.NOU.P,FS.OA.NOU.P3,FS.OA.POU.PCT,FS.OA.POU.PCT3,FS.OA.POUPI.PCT,FS.OA.POUMI.PCT,FS.OA.POUDI.PCT,FS.OA.POUII.PCT,FS.OA.POUC90.PCT,FS.OA.LPPOU.PCT,FS.OA.LPPOU.PCT3,FS.OA.10LPPOU.PCT,FS.OA.10LPPOU.PCT3,FS.OA.ESPPOU.PCT,FS.OA.ESPPOU.PCT3,FS.OA.XLPPOU.PCT,FS.OA.XLPPOU.PCT3,FS.OA.X10LPPOU.PCT,FS.OA.X10LPPOU.PCT3,FS.OA.XESPPOU.PCT,FS.OA.XESPPOU.PCT3,FS.OA.PCO.PCT,FS.OA.PCO.PCT3,FS.OA.NCO.P,FS.OA.NCO.P3,Area,FAO_TABLE_NAME,DTFS,DPOP,DMDER,DCVSK,DT,DAT,CTFS,CPOP,CMDER,CCVSK,ACTFS,ACPOP,ACMDER,ACCVSK,FS.OA.POU.PCT3D,FS.OA.POU.PCT3D1,FS.OA.POU.PCT3D2,FS.OA.NOU.P3D,FS.OA.NOU.P3D2,FS.OA.NOU.P3D1,FS.OA.PCO.PCT3D,FS.OA.NCO.P3D,FS.OA.POUCL.PCT3,MDGTarget,WFSTarget,POUTrafficLights,MDGreached,NOUTrafficLights,WFSreached,ChangePOU,ChangeNOU,FS.OA.POU.PCT3.14,FS.OA.NOU.P3.14,OA.POP.TOTL.P.14,FBS.PCS.PDES.KCD.14,FBS.PCS.DEC.KCD3.14,N.HER.MDER55.KCD.14,FS.IFC.CV.RN.14,FS.IFC.SK.RN.14,MDGTarget.14,WFSTarget.14,FS.OA.POUCL.PCT3.14
SOFIRapReg,1998,3312185858,3269048784,2931837679,1801.059354,1776.414356,3009.041596,NA,NA,NA,NA,2533.554589,2533.554589,2533.554589,2533.554589,2533.554589,2533.554589,2533.554589,2533.554589,2533.554589,2518.601581,2862.295184,1507.651069,0.599613917,99.88762247,0.037858112,13.51112051,0.005363805,154.3061191,0.062214601,48.24290924,0.020184863,6.554860617,0.00255338,58.33520394,0.022471903,165.9702245,0.065795427,69.93687913,0.026469455,52.47040736,0.020725847,0.838644735,0.000339267,9.020328853,0.003765778,32.58594081,0.012109864,0.310043736,0.000112853,163.2938208,0.060674529,4.73039102,0.001795448,33.6106126,0.01335582,60.77428312,0.025127908,28.51408403,0.010492607,24.30271366,0.009345083,2.092087276,0.000751887,163.1478769,42.50202781,16.82499836,16.0311076,5.131078855,1.029219097,7.840559082,6.92107479,106.0640536,41.70133593,0.652569574,1.103932822,11.53272335,22.40266268,1.554265822,1.564188522,34.59711698,7.090966842,15.20232403,2.06139622,NA,2457.23288,2443.410523,2776.070375,2289.027333,2024.602555,2457.23288,2443.410523,2457.23288,2443.410523,2457.23288,2443.410523,2457.23288,2443.410523,2457.23288,2443.410523,2457.23288,2443.410523,627331120.2,642077025.7,0.189431467,0.196481203,0.394565235,0.263054777,0.092694498,0.239165352,0.247719418,0.189431467,0.196481203,0.189431467,0.196481203,0.189431467,0.196481203,0.189431467,0.196481203,0.189431467,0.196481203,0.189431467,0.196481203,0.194038081,0.192077051,642586624,627808891.4,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.15502492,0.146845817,0.01533536,-0.008554065,-0.001397808,0.325760162,11090.56962,-10505.43204,-1097.100213,611.9626323,47.58866734,45.07789299,4.707561367,2.625878303,19.6,19.6,19.6,642.1,642.1,642.1,19.2,627.8,NA,NA,NA,NA,NA,NA,NA,-19.2,-11.6,0.19662387,642670287.9,3312185858,2518.221992,2443.077601,1801.059526,NA,NA,NA,NA,NA
SOFIRapReg,1999,3354171784,3311925788,2931837679,1804.889262,1776.414356,3019.372019,NA,NA,NA,NA,2551.664573,2551.664573,2551.664573,2551.664573,2551.664573,2551.664573,2551.664573,2551.664573,2551.664573,2535.060135,2919.290351,1506.716772,0.594667151,103.9753169,0.039446713,13.15751482,0.005237861,145.9373458,0.058436488,51.93917635,0.021437562,5.54816657,0.002109017,54.83481509,0.021123844,172.9764907,0.067970928,75.88364383,0.028602322,55.09115343,0.021483961,1.292195858,0.000503844,9.278129194,0.003822215,31.89031073,0.011854624,0.290568618,0.000104334,165.2209507,0.061289925,4.666879542,0.001764294,35.94856487,0.014167065,62.56859814,0.025500709,29.77090893,0.010953943,25.21786315,0.009640841,2.085809016,0.00074955,162.7519995,44.22568153,16.14353445,15.24124271,5.526702983,0.931175896,7.542892791,7.157914685,115.4687258,44.27114941,0.683051961,1.142052281,11.66716518,22.86906172,1.609364163,1.717039423,36.20379128,7.373956693,15.78123486,2.278694203,NA,2473.64943,2458.602864,2830.035338,2289.027333,1999.067657,2473.64943,2458.602864,2473.64943,2458.602864,2473.64943,2458.602864,2473.64943,2458.602864,2473.64943,2458.602864,2473.64943,2458.602864,612859445.7,626224402.2,0.18274547,0.189144847,0.411322516,0.265527491,0.082864165,0.237212482,0.247719418,0.18274547,0.189144847,0.18274547,0.189144847,0.18274547,0.189144847,0.18274547,0.189144847,0.18274547,0.189144847,0.18274547,0.189144847,0.194938734,0.194158928,653751059,642936182.5,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.164855253,0.163603098,0.017808073,-0.010506935,0.006048983,0.356773359,-2725.338445,2704.638192,294.3978117,-173.6975588,46.20727657,45.85631014,4.991424509,2.944988779,18.9,18.9,18.9,626.2,626.2,626.2,19.4,642.9,NA,NA,NA,NA,NA,NA,NA,-22.3,-13.8,0.189246646,626669697.3,3354171784,2534.761106,2458.349142,1804.889428,NA,NA,NA,NA,NA
SOFIRapReg,2000,3395639233,3353998958,2931837679,1809.234445,1776.414356,3030.514047,NA,NA,NA,NA,2560.466331,2560.466331,2560.466331,2560.466331,2560.466331,2560.466331,2560.466331,2560.466331,2560.466331,2548.67349,2965.567896,1495.184277,0.589038501,107.1259729,0.040339078,8.46760183,0.0033334,148.464898,0.0597481,48.57203252,0.020135378,5.753460185,0.002193799,57.40895559,0.021928022,172.7004776,0.067798009,84.91868626,0.031597012,54.65471588,0.021209888,1.358624616,0.00052471,9.423502679,0.003888593,31.7043604,0.011673749,0.36441945,0.000137128,172.8963675,0.063286351,5.035347057,0.001885861,39.37573194,0.015445285,61.1089198,0.024979852,30.15020248,0.010995499,25.68058972,0.0097795,2.43648383,0.000864712,161.6276593,46.09735392,10.44570472,15.45813369,5.121728632,0.942574865,7.754565098,7.174377376,131.0404816,44.06528577,0.703654309,1.120865285,11.96314809,23.9238192,1.650201282,1.870061522,36.25088906,7.559034464,16.09099528,2.37358958,NA,2481.002393,2470.726864,2873.531653,2289.027333,1974.496834,2481.002393,2470.726864,2481.002393,2470.726864,2481.002393,2470.726864,2481.002393,2470.726864,2481.002393,2470.726864,2481.002393,2470.726864,605635844.8,615176811,0.178386594,0.183475364,0.427814511,0.268294414,0.074612963,0.2357945,0.247719418,0.178386594,0.183475364,0.178386594,0.183475364,0.178386594,0.183475364,0.178386594,0.183475364,0.178386594,0.183475364,0.178386594,0.183475364,0.194512727,0.194498494,660385275.5,652240986.1,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.173106455,0.180095093,0.020574996,-0.011924917,0.015638716,0.385701462,-1106.909647,1151.5977,131.5644828,-76.25253593,44.88094357,46.69287285,5.334435511,3.091748069,18.3,18.3,18.3,615.2,615.2,615.2,19.4,652.2,NA,NA,NA,NA,NA,NA,NA,-24.6,-15.3,0.183631509,615799095.3,3395639233,2547.899156,2470.012426,1809.234606,NA,NA,NA,NA,NA
SOFIRapReg,2001,3436725117,3395512045,2931837679,1813.05207,1776.414356,3039.814643,NA,NA,NA,NA,2546.378441,2546.378441,2546.378441,2546.378441,2546.378441,2546.378441,2546.378441,2546.378441,2546.378441,2552.815177,2984.927435,1471.945435,0.58299595,105.7429569,0.039879673,7.658918149,0.003062206,151.5243012,0.061688612,49.49640681,0.020807771,5.813508625,0.002228426,58.09351707,0.022326094,169.6512144,0.067029666,88.30125281,0.03296094,56.47857856,0.022052037,1.552798526,0.000608417,9.890685908,0.004121912,36.66988679,0.013457987,0.387610331,0.000145701,172.2025106,0.06304416,4.981226096,0.001868871,39.95391507,0.015926444,60.87552348,0.025204475,30.75162456,0.011236907,25.79614432,0.009862345,2.403353459,0.000850361,159.1127575,45.32786843,9.397958319,15.76287423,5.251627376,0.935284572,7.924896046,6.993769166,136.3255419,45.58047858,0.771614954,1.140127726,12.68996457,23.79184309,1.630101538,1.919551022,36.88222683,7.622447589,16.15431125,2.419394435,NA,2467.029227,2473.866997,2891.912335,2289.027333,1950.769257,2467.029227,2473.866997,2467.029227,2473.866997,2467.029227,2473.866997,2467.029227,2473.866997,2467.029227,2473.866997,2467.029227,2473.866997,612791440.9,610446494.9,0.178336938,0.179805114,0.444033739,0.270722662,0.071238364,0.235330247,0.247719418,0.178336938,0.179805114,0.178336938,0.179805114,0.178336938,0.179805114,0.178336938,0.179805114,0.178336938,0.179805114,0.178336938,0.179805114,0.191937259,0.193784094,659524105.4,657886813.3,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.176481054,0.196314321,0.023003244,-0.012389171,0.030447339,0.40818779,-579.6271818,644.7667542,75.5509164,-40.69048882,43.23526047,48.09411884,5.635456122,3.035164565,18,18,18,610.4,610.4,610.4,19.4,657.9,NA,NA,NA,NA,NA,NA,NA,-26.1,-15.9,0.180041635,611231885,3436725117,2551.832005,2472.954559,1813.052222,NA,NA,NA,NA,NA
SOFIRapReg,2002,3477452609,3436605653,2931837679,1817.018115,1776.414356,3049.175439,NA,NA,NA,NA,2539.101857,2539.101857,2539.101857,2539.101857,2539.101857,2539.101857,2539.101857,2539.101857,2539.101857,2548.564089,3011.660694,1453.078082,0.577551756,106.7591304,0.040183474,7.714990126,0.00311474,148.6492983,0.061076024,50.42278365,0.021501913,6.617282844,0.002543057,55.17445886,0.021204512,175.7157914,0.069827244,90.30088713,0.033469355,56.85898764,0.022205664,1.664508021,0.000653103,8.800466728,0.003685044,37.22152425,0.01360648,0.330437338,0.000120397,175.745039,0.064062354,5.066362706,0.00190251,40.99419795,0.016587598,61.70338369,0.025822364,31.11943089,0.01134405,26.33146293,0.010002552,2.435009761,0.000856923,156.8893069,46.14543475,9.28406436,15.45012363,5.345279175,1.015903843,7.678298288,7.26189626,140.0280003,46.3899835,0.815460599,1.034932576,13.03070478,24.3509802,1.68561361,1.955432224,37.96313275,7.730312845,16.56349687,2.587983072,NA,2459.413999,2469.062867,2917.141922,2289.027333,1927.832354,2459.413999,2469.062867,2459.413999,2469.062867,2459.413999,2469.062867,2459.413999,2469.062867,2459.413999,2469.062867,2459.413999,2469.062867,632567500.6,617176078.5,0.181936737,0.179567484,0.459933142,0.273235305,0.067140071,0.234880495,0.247719418,0.181936737,0.179567484,0.181936737,0.179567484,0.181936737,0.179567484,0.181936737,0.179567484,0.181936737,0.179567484,0.181936737,0.179567484,0.185875478,0.190740913,646261929.2,655390436.7,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.180579347,0.212213725,0.025515888,-0.012838923,0.044311343,0.431147882,-407.5239794,478.9151306,57.58319671,-28.97434789,41.88338958,49.22063486,5.918128951,2.97784661,18,18,18,617.2,617.2,617.2,19.1,655.4,NA,NA,NA,NA,NA,NA,NA,-26.2,-15,0.179956321,618334312.4,3477452609,2547.152355,2467.738333,1817.018258,NA,NA,NA,NA,NA
SOFIRapReg,2003,3517830634,3477336120,2931837679,1820.950755,1776.414356,3058.410622,NA,NA,NA,NA,2545.88111,2545.88111,2545.88111,2545.88111,2545.88111,2545.88111,2545.88111,2545.88111,2545.919059,2543.797921,3054.800555,1438.386045,0.570261083,104.9304288,0.039387955,7.149927563,0.002886252,154.2295357,0.063147541,49.05734138,0.020870725,7.322704715,0.002816989,54.1405816,0.020928819,178.3164026,0.070504464,93.07582403,0.034573785,59.05288983,0.022988426,1.721996246,0.000673811,10.78089787,0.004538352,35.34758992,0.012971507,0.312298995,0.00011548,182.3514634,0.0663147,5.080150233,0.001898176,41.73098222,0.016812047,64.40849362,0.026676168,31.62433481,0.011486644,26.86896031,0.01016918,2.743493589,0.000964908,155.3785432,45.4280918,9.102128061,16.03898855,5.20283526,1.130549994,7.541271431,7.353195274,142.2331387,48.38611424,0.836015708,1.270439653,13.18296928,25.25681346,1.698025196,1.971788166,39.71976965,7.854404498,16.77587611,2.84877019,NA,2465.443519,2463.956009,2958.239463,2289.027333,1905.645022,2465.407585,2463.943892,2465.407585,2463.943892,2465.407585,2463.943892,2465.407585,2463.943892,2465.407585,2463.943892,2465.407585,2463.943892,651963262.4,632669192.8,0.185363534,0.181906378,0.475461,0.275730044,0.061455893,0.23438507,0.247719418,0.185369788,0.181908487,0.185369788,0.181908487,0.185369788,0.181908487,0.185369788,0.181908487,0.185369788,0.181908487,0.185369788,0.181908487,0.180227295,0.185967833,633898009.3,646561348,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.186263525,0.227741582,0.028010626,-0.013334348,0.056154335,0.455350081,-331.6992787,405.5636681,49.88150255,-23.74589194,40.90556538,50.01461325,6.1514486,2.928372769,18.2,18.2,18.2,632.7,632.7,632.7,18.6,646.6,NA,NA,NA,NA,NA,NA,NA,-25.2,-12.9,0.182448319,634324920.3,3517830634,2542.159399,2462.409164,1820.950892,NA,NA,NA,NA,NA
SOFIRapReg,2004,3557822007,3517701750,2931837679,1824.543301,1776.414356,3067.056077,NA,NA,NA,NA,2555.192332,2555.192332,2555.192332,2555.192332,2555.192332,2555.192332,2555.192332,2555.192332,2555.304372,2546.836761,3100.908239,1438.792678,0.56899892,109.0238033,0.040800276,6.024383095,0.002490863,144.3216464,0.058829744,47.94424662,0.020557622,7.457488631,0.002854162,54.1341635,0.020839082,181.0926868,0.071499336,92.06179379,0.033819494,62.63780727,0.024266501,1.738188513,0.000672148,10.63079709,0.004476002,36.87094281,0.013337064,0.374892119,0.000138975,182.5396571,0.065853884,5.107138893,0.001892085,43.67383431,0.017549959,68.71547076,0.028272248,31.79962634,0.011497456,27.84756334,0.010492503,3.126068823,0.001089884,155.3485098,47.80191937,7.853007218,14.93758121,5.093643937,1.198367658,7.47079465,7.486360228,139.7689076,51.16608585,0.841791323,1.221717127,14.43517114,25.31382929,1.726502794,2.114867341,42.27523126,7.958552795,17.36074942,3.069209831,NA,2473.53228,2466.183666,3001.676321,2289.027333,1884.191311,2473.426186,2466.13592,2473.426186,2466.13592,2473.426186,2466.13592,2473.426186,2466.13592,2473.426186,2466.13592,2473.426186,2466.13592,662293675.5,649094324.5,0.186184608,0.184511147,0.490560851,0.278034497,0.056496684,0.233921354,0.247719418,0.186209504,0.184521625,0.186209504,0.184521625,0.186209504,0.184521625,0.186209504,0.184521625,0.186209504,0.184521625,0.186209504,0.184521625,0.177856936,0.181289358,632670579,637610172.5,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.191222734,0.242841433,0.030315079,-0.013798064,0.068135714,0.47817731,-280.6497837,356.4084367,44.49220074,-20.25085377,39.98992218,50.78480896,6.339715006,2.885553859,18.5,18.5,18.5,649.1,649.1,649.1,18.1,637.6,NA,NA,NA,NA,NA,NA,NA,-24.2,-10.6,0.185204468,651379948.9,3557822007,2544.99152,2464.446238,1824.54343,NA,NA,NA,NA,NA
SOFIRapReg,2005,3597417576,3557690072,2931837679,1827.581888,1776.414356,3074.72947,NA,NA,NA,NA,2569.365603,2569.365603,2569.365603,2569.365603,2569.365603,2569.365603,2569.365603,2569.365603,2569.550341,2557.012646,3152.890581,1426.909367,0.561516027,109.9599789,0.041022976,6.196152158,0.00255473,144.8236284,0.058693284,47.03439102,0.02002764,8.049451524,0.003062154,56.46936165,0.021510499,188.7419314,0.074368018,95.10227083,0.034726354,65.1098389,0.025086282,1.745421993,0.000670683,10.91440109,0.004574472,37.43864322,0.013382327,0.426600504,0.000159098,188.2571111,0.067471472,5.17972272,0.001907251,43.34519171,0.017399954,70.92144087,0.028896254,32.54098855,0.011678727,28.66075577,0.010740494,3.136666215,0.001084895,154.3693375,48.17978701,7.840097201,15.01059118,5.009942497,1.352790288,7.796418303,7.792472956,144.0992643,53.55295751,0.874129606,1.253345003,14.83243518,26.04852191,1.736770133,2.065805358,43.9223933,8.117221719,17.78073676,3.119730264,NA,2486.595182,2475.269139,3051.102912,2289.027333,1863.441276,2486.42018,2475.162944,2486.42018,2475.162944,2486.42018,2475.162944,2486.42018,2475.162944,2486.42018,2475.162944,2486.42018,2475.162944,663211188.1,659218423.1,0.184390915,0.18530941,0.505206153,0.280025282,0.050627585,0.233871667,0.247719418,0.184446387,0.185338467,0.184446387,0.185338467,0.184446387,0.185338467,0.184446387,0.185338467,0.184446387,0.185338467,0.184446387,0.185338467,0.178795007,0.178954387,643084010.6,636550866.3,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.197091832,0.257486736,0.032305864,-0.013847751,0.078853016,0.500732182,-249.9483742,326.5401215,40.96972491,-17.56147219,39.36072803,51.42204646,6.4517251,2.765500407,18.5,18.5,18.5,659.2,659.2,659.2,17.9,636.6,NA,NA,NA,NA,NA,NA,NA,-23.8,-9.2,0.186097319,661958681.3,3597417576,2555.149257,2473.514427,1827.582012,NA,NA,NA,NA,NA
SOFIRapReg,2006,3636598965,3597279516,2931837679,1829.481658,1776.414356,3080.022483,NA,NA,NA,NA,2595.715171,2595.715171,2595.715171,2595.715171,2595.715171,2595.715171,2595.715171,2595.715171,2595.84916,2573.71583,3219.843893,1430.443767,0.556797182,96.14775759,0.035959266,6.461608399,0.002630538,146.6508598,0.058443703,50.71895147,0.021166231,8.54653751,0.003239176,55.12091234,0.021020062,196.9405479,0.076355151,98.87645396,0.035978443,67.78652158,0.02589618,1.692333282,0.000641741,11.00388887,0.004521989,40.29495435,0.014408101,0.509624672,0.000185497,194.765997,0.069541267,5.11184284,0.001872706,44.99062337,0.017749089,75.77964583,0.030343017,32.52778163,0.011659934,29.60310337,0.011002906,3.179665752,0.00109721,154.8620315,42.20181228,8.138742907,15.15965112,5.373322926,1.411567715,7.935077808,8.192148225,149.5911409,56.087075,0.877810531,1.293165065,16.16549841,27.02476583,1.732649005,2.152679257,46.5366433,8.076240641,18.27723567,3.132665569,NA,2512.578844,2491.044502,3116.556914,2289.027333,1843.374344,2512.45189,2490.908408,2512.45189,2490.908408,2512.45189,2490.908408,2512.45189,2490.908408,2512.45189,2490.908408,2512.45189,2490.908408,651965506.7,659125139.3,0.17931173,0.183270693,0.51937919,0.281341058,0.043861798,0.234017072,0.247719418,0.179379595,0.183320261,0.179379595,0.183320261,0.179379595,0.183320261,0.179379595,0.183320261,0.179379595,0.183320261,0.179379595,0.183320261,0.182980021,0.179895995,665303168.4,647019252.7,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.20385762,0.271659772,0.03362164,-0.013702346,0.087721446,0.522841378,-232.3919957,309.6845569,38.32773087,-15.62029201,38.99033786,51.95835367,6.43056217,2.620746301,18.3,18.3,18.3,659.1,659.1,659.1,18,647,NA,NA,NA,NA,NA,NA,NA,-24.7,-9.2,0.184078804,662063265.9,3636598965,2572.011319,2489.446179,1829.481784,NA,NA,NA,NA,NA
SOFIRapReg,2007,3675447610,3636488050,2931837679,1831.129921,1776.414356,3084.905575,NA,NA,NA,NA,2640.705397,2640.705397,2640.705397,2640.705397,2640.705397,2640.705397,2640.705397,2640.705397,2640.975246,2602.380206,3310.805971,1429.311201,0.546844439,95.29371456,0.035104885,7.348701543,0.002944537,149.2217064,0.058335346,56.75177318,0.023121025,9.568751536,0.003534332,58.2029448,0.021841232,202.6581384,0.077141613,105.8381326,0.037946457,70.70612682,0.026589271,1.868706952,0.000696897,11.6678157,0.004694743,45.06051715,0.015958186,0.528968028,0.000190545,198.3266286,0.069908987,5.605712522,0.002017831,46.28011551,0.017868515,79.70740915,0.031275323,33.44585683,0.011829374,30.94741244,0.011341334,3.160711891,0.001077221,154.5521675,42.36221024,9.182438222,15.40447141,6.018645402,1.555066848,8.187193297,8.38768284,154.3569175,58.67619458,0.963996454,1.370821773,17.78527756,27.79023284,1.836894862,2.235942448,48.86359686,8.340864368,18.95436458,3.210582714,NA,2555.762331,2518.559345,3203.980499,2289.027333,1823.92028,2555.506803,2518.37323,2555.506803,2518.37323,2555.506803,2518.37323,2555.506803,2518.37323,2555.506803,2518.37323,2555.506803,2518.37323,621110104.3,645259399.2,0.169020211,0.177519353,0.533110073,0.282521566,0.036617185,0.234033157,0.247719418,0.169110655,0.177590738,0.169110655,0.177590738,0.169110655,0.177590738,0.169110655,0.177590738,0.169110655,0.177590738,0.169110655,0.177590738,0.191596439,0.184502906,704072509.7,670819896.2,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.211102233,0.285390655,0.034802149,-0.013686261,0.095404309,0.544981298,-221.2711724,299.1381184,36.47859188,-14.34553785,38.73568395,52.3670548,6.385934466,2.511326777,17.8,17.8,17.8,645.3,645.3,645.3,18.5,670.8,NA,NA,NA,NA,NA,NA,NA,-27,-11.1,0.178368194,648515171.3,3675447610,2600.311462,2516.605134,1831.130059,NA,NA,NA,NA,NA
SOFIRapReg,2008,3714161455,3675402677,2931837679,1832.786937,1776.414356,3089.544222,NA,NA,NA,NA,2673.01619,2673.01619,2673.01619,2673.01619,2673.01619,2673.01619,2673.01619,2673.01619,2673.241993,2636.960988,3386.550503,1443.200454,0.54604703,102.7031466,0.037411249,6.460294313,0.00255622,155.2895383,0.060361475,50.44636327,0.020374535,11.19096695,0.004052993,58.59005664,0.02151471,194.5795272,0.073286493,110.7501662,0.039057979,74.0619041,0.027562321,1.850499401,0.00068132,11.51887625,0.004600222,45.40443789,0.015803791,0.532447264,0.000193793,204.3011159,0.070832634,5.789731295,0.002057877,46.42412408,0.017735528,81.10645807,0.031558165,35.16947038,0.012223957,32.52979803,0.011784313,3.209541907,0.001073481,155.9465664,45.90650067,8.207099904,16.03880045,5.3336576,1.779243759,7.778411734,8.066577356,159.6512027,61.35268122,1.006301005,1.356697239,18.14492334,28.6771684,1.922305234,2.240893807,49.53715357,8.717864378,19.6011992,3.338468797,NA,2585.392362,2551.500598,3275.259714,2289.027333,1804.95279,2585.178393,2551.301475,2585.178393,2551.301475,2585.178393,2551.301475,2585.178393,2551.301475,2585.178393,2551.301475,2585.178393,2551.301475,586490235.2,619596826.1,0.157935932,0.168680788,0.546475469,0.283718822,0.031150254,0.234063106,0.247719418,0.158029904,0.168764974,0.158029904,0.168764974,0.158029904,0.168764974,0.158029904,0.168764974,0.158029904,0.168764974,0.158029904,0.168764974,0.202755189,0.19251342,752925167.9,707433615.3,SOFIrapReg,SOFI Regional Office for Asia and the Pacific,-0.216569164,0.298756051,0.035999404,-0.013656312,0.10452998,0.564980931,-207.1837798,285.8089623,34.43931017,-13.06449271,38.33211918,52.87896194,6.371790993,2.417127886,16.9,16.9,16.9,619.6,619.6,619.6,19.3,707.4,NA,NA,NA,NA,NA,NA,NA,-30.7,-14.7,0.169637568,623371182.4,3714161455,2634.209227,2548.904934,1832.78708,NA,NA,NA,NA,NA
